step,MeanTotalloss,MeanLabeledCEloss,MeanViewRegularizationLoss
138,2.066627508070734,0.5642200012250416,0.4354804403200332
139,2.0617128904805417,0.5335382591489027,0.4397624907083809
140,1.992398927319381,0.5359172755874978,0.41613762004611393
141,2.1358909111056064,0.5359864596375297,0.4538736131714864
142,2.0794313847604724,0.4888107496078899,0.4480621656299465
143,1.8692691414306561,0.4906492326055741,0.38562796159336965
144,1.835645935891403,0.46273615874011337,0.38136381338246994
145,2.0024795704417757,0.47573666750518334,0.4211704421788454
146,1.9740588388923141,0.4377846235277739,0.42089703657353916
147,1.8894267491996288,0.4668542839307154,0.3870945381362819
148,1.8502524117214811,0.4383859404255946,0.3815855288101981
149,1.8707480732144581,0.4648674199064721,0.3774176217822565
150,2.0036162341634434,0.3721858192260091,0.43504811392372683
151,2.535462617004911,0.64348377653893,0.5011864532199171
152,2.656740993592474,0.659513037908455,0.5255863094805844
153,2.505660179298785,0.6128409661455508,0.4948547033489578
154,2.5616204966273575,0.548632247234107,0.5228541007679369
155,2.500316727037231,0.653952444527378,0.47648112055742076
156,2.5360381903126834,0.6456645707002685,0.48471119821899467
157,2.467128612763352,0.6302365655525742,0.46799795629146196
158,2.6651525888592005,0.6403892666350455,0.5125982927779357
159,2.371298680702845,0.5682692088198867,0.4535923122221397
160,2.3335115662465493,0.5617330620111463,0.44294461633803117
161,2.4127733720673454,0.5230922291749771,0.4694859917068647
162,2.4613131671316095,0.6224185838058677,0.45404804333423576
163,2.310196375846863,0.5489502609643144,0.4322076388531261
164,2.5302026513550016,0.5562685149490991,0.4814473564219144
165,2.454891989669866,0.5754668309463012,0.4556182235531095
166,2.293368817576104,0.48905560086482713,0.4347742798531221
167,2.323472254267997,0.5691262237766554,0.4202026549830205
168,2.2819821409881116,0.5696531308355285,0.40769739652880366
169,2.120978390880757,0.5045836119824445,0.3825786334772905
170,2.242059246636927,0.5140171613401738,0.40659812637604775
171,2.2945341305600273,0.581458832182054,0.40071935959470767
172,2.3151373877914416,0.47644859782966476,0.42760203703203137
173,2.276021760205428,0.5707785498920809,0.39427588340929814
174,2.36295278577341,0.5108171399988527,0.4257783064308266
175,2.3137416719148556,0.4744211086218109,0.420416123751137
176,2.4540320050385263,0.540434395939221,0.43490854710754423
177,2.15208665366388,0.505042845470946,0.37221329393279223
178,2.108578977547586,0.42755706075184513,0.3777577412418193
179,2.0351585366866654,0.45641322492140896,0.3527922585658315
180,2.1686366964131594,0.4603531905334724,0.3796185659762058
181,2.176791369294127,0.4499433331103963,0.3816238862151901
182,2.1422049472315443,0.46182264338299067,0.369314781571221
183,1.9907788762615786,0.4211560584404121,0.3430869469522602
184,2.2785558735330897,0.4146443275520852,0.4051981568388227
185,2.0973022900521756,0.46937138793312233,0.35198505317999257
186,2.100554601020283,0.411650590181245,0.3632051616234498
187,2.11590831335634,0.4064850267553385,0.36565203990062906
188,1.9682373171879186,0.39118410677355214,0.33554323654000956
189,2.173487423794965,0.408227102530006,0.373600070977894
190,2.0581521371379496,0.3977919770875461,0.3495495116752055
191,1.9498580863078436,0.3697084800131759,0.3309213885675288
192,2.1217822674454916,0.3462474151791222,0.3699031019014203
193,2.0146804966032503,0.3821327475038648,0.33835187539354794
194,1.859831591592067,0.29033948483727384,0.3236066107327739
195,1.8210988320617212,0.35397528732465783,0.30094841139701506
196,1.9474509206186565,0.3428841195121799,0.3274626060026801
197,1.9525925689273411,0.30960975127617746,0.3336005668155849
198,1.758607791384889,0.24714137877275213,0.305346746960034
199,1.9007120753121045,0.28686710592141806,0.3243909464010762
200,1.697458501284321,0.21363926365888097,0.29676384758721625
201,2.6668384613676204,0.4648571733145919,0.4382052341269122
202,2.961537623819378,0.617762239740493,0.46411394087804686
203,2.3232231690444882,0.4448139736236461,0.37012989424272547
204,2.636815223015017,0.5568375596292451,0.4078387637105253
205,2.417120169620547,0.46683929516996664,0.3805426183104929
206,2.822779112888707,0.4777974530029206,0.4553362573290037
207,2.6701203542451064,0.523847520368415,0.4147387281267179
208,2.5367039304226635,0.4696884654044892,0.3975029874334319
209,2.6160741796924007,0.5025916424218735,0.4044942803784377
210,2.869100063087212,0.48977311220369807,0.4532051550690085
211,2.535174767507447,0.48915467221587505,0.3878711271048006
212,2.597929473241998,0.49342351512588417,0.39707661996492083
213,2.733557286610206,0.5354383310524823,0.4127922690576977
214,2.8340082718473343,0.5051439236336314,0.4353017272828664
215,2.7107054493079583,0.4917840091472581,0.4128225757740438
216,2.6450169951137568,0.4413733924319549,0.40808213215010863
217,2.4184370037582186,0.45787299186243835,0.3613942749280896
218,2.6273840094192162,0.450681093899966,0.3993950192713075
219,2.8326742517865364,0.38840190147503856,0.4464424291315178
220,2.777114277664158,0.4374898469897578,0.42538625485160286
221,2.529848586436775,0.4441695334176705,0.37749846326187253
222,2.8195234576861066,0.5151488717632152,0.41520262042370937
223,2.6605867023683256,0.42749117044552604,0.4005552518491944
224,2.6768428325653075,0.4280117910892055,0.40157697258724107
225,2.3259656376308864,0.4129926393434082,0.3400840904356705
226,2.4648565941800675,0.4028747959497694,0.3649525325447838
227,2.6554002387242184,0.4766614386441064,0.3839187311422494
228,2.361649609481295,0.3890535819908717,0.34606948141008614
229,2.6231877657274407,0.4551409907101635,0.3786981342205157
230,2.3236099061038757,0.3784105225157174,0.338295552543261
231,2.2190983439899155,0.3439846796557371,0.32469501594702405
232,2.4362086387972037,0.32053885408874533,0.36477066237841627
233,2.3798098233011036,0.40844710608099605,0.3384313791265918
234,2.2842360363652308,0.3368437463178618,0.3328875823981232
235,2.1254176630121138,0.3028136147911718,0.31023049024968513
236,2.1241232440082563,0.3112696070207755,0.3072633425653395
237,2.046359776498543,0.29981698017212954,0.29477516763533157
238,2.141344740645339,0.3056440192567998,0.30852111485631517
239,1.95672073573288,0.28103644025717667,0.28044924139717803
240,1.9015388232552344,0.31176437131500007,0.26496239695180623
241,2.1002236833795904,0.25572345992098916,0.306141107601838
242,1.936996998782787,0.2672812627077445,0.27598606238607315
243,1.8456433118217521,0.25243560279996663,0.26225640608204737
244,1.9229078751057387,0.2640288970881692,0.2719473673858576
245,2.146536468404035,0.2833300784746187,0.30419695754018095
246,1.9822732512528698,0.24434357494764702,0.2825901851523668
247,1.952024596515629,0.20980042610026856,0.28214156090074943
248,1.7953294445243146,0.19266102736622875,0.25849490488568944
249,1.862365617023574,0.24867410777714893,0.25922755099729533
250,1.9495066422969103,0.186799744557009,0.2820331045672194
251,2.5471719143912197,0.4119688817592482,0.34027140171060133
252,2.527597763761878,0.4613341735993897,0.32797835181635393
253,2.64212434515357,0.36410329592200413,0.36016143592488437
254,2.817682360795637,0.409657182916721,0.3792165696983122
255,2.9269312196721633,0.4583327732384141,0.38723113521830077
256,2.947297439682815,0.47933046292429127,0.38561985110087943
257,3.1619404375553133,0.4754067326654668,0.41813754891562793
258,3.1351049506829844,0.44783774125027725,0.41663058725082214
259,3.013207512555851,0.47248632497108867,0.3923893835499055
260,2.9162096748749415,0.3979738178789685,0.38742091537763673
261,2.8603602927592067,0.44691701218410773,0.3698763807821605
262,2.890087391022179,0.4076530446158428,0.37899762941006987
263,2.6533913758065966,0.4334256179919003,0.33763736220878654
264,2.7935629141827425,0.46878617822127433,0.3522388848269151
265,2.599702799320221,0.3824227291093169,0.3346837735062258
266,2.8302433802021874,0.39672383348941637,0.36594277604793507
267,3.3090834165612857,0.42390345259179474,0.43223668376190794
268,2.8600565693444677,0.37656527794099726,0.3706703336805933
269,2.5645384398185547,0.3575787344809432,0.32817243953338926
270,3.016681360660328,0.45852514298276975,0.37898610014364953
271,3.220664049560825,0.41206168986848773,0.41455384843672316
272,2.879787935026818,0.43035332401620613,0.360210968212535
273,2.717655752143926,0.3964626982027659,0.3401015421323892
274,2.753852126457625,0.3655084684884004,0.34866330738489826
275,2.464392736616234,0.38919375386528005,0.3018471216265526
276,2.5843881020218964,0.3539341660260703,0.32325419660838733
277,2.645669958471424,0.3756190502169774,0.3278051881248959
278,2.796597349871364,0.3350059666714108,0.3541858134351464
279,2.5284398280911975,0.3589394893912902,0.3110394790613403
280,2.8348112617929777,0.3083347237313676,0.36092522462260807
281,2.926928072588311,0.3302517945745462,0.3696336411560575
282,2.7052262759457033,0.3150221393347462,0.3390360557008535
283,2.416540842047996,0.29147412518026344,0.30036279489027545
284,2.328922895052367,0.266817963013318,0.290437322953302
285,2.5404118936922817,0.3272410475886861,0.31062048151054317
286,2.5025368651168214,0.31392147276048354,0.306100067224664
287,2.447166017215285,0.28977346133436555,0.30068190078664986
288,2.1100806053313943,0.23432369761097885,0.26052178259835473
289,2.3824985273182393,0.24137989067092305,0.2963485881065329
290,2.4012175524193378,0.23866681113740987,0.29828285165777846
291,1.9475166453565989,0.28692314701538285,0.22826026714562128
292,1.871402674064868,0.22623734789532995,0.22536510795406584
293,2.010354558130105,0.23431498899877298,0.24246273334138096
294,2.111654599238601,0.19186921475676447,0.2611952844981311
295,1.899132219577829,0.16358172225470696,0.23532887728781335
296,2.5163473330748576,0.2710903741559812,0.3034130973573257
297,2.2943517508399154,0.1984132118137203,0.2822812783221404
298,2.0679451814542213,0.19422409017942988,0.25150618540743985
299,1.9205765881058243,0.2056935484560313,0.22941579285543412
300,1.881746435744895,0.15201008211927428,0.23063151402295465
301,3.0395649531028335,0.4250364597218777,0.34744564720895144
302,2.832325647523006,0.32044109481641336,0.33269994327695007
303,3.293822309664554,0.42649070684375245,0.378525627999463
304,3.093042525069581,0.3744801202912833,0.35770558312328327
305,3.3591472504039603,0.4649596452117092,0.37956558933688533
306,3.4414081970436707,0.37314451907416374,0.4010802274414649
307,3.087653123256233,0.35186855802216466,0.3564540207411887
308,2.76589902854628,0.3442383009509993,0.3145014005842515
309,3.23851813065509,0.39521111138405257,0.36806564462992053
310,3.7672342450254495,0.4934781269192584,0.422420159000386
311,3.783853626334005,0.5198408008857074,0.4198087381199002
312,3.332923295483407,0.4651429495659417,0.3676641625585034
313,3.228763176459405,0.41419164968471023,0.35968963838596313
314,4.025955124654704,0.4220639166909046,0.45909440878054336
315,3.291458781539566,0.36193313525944704,0.37200324448963834
316,3.1805486424515643,0.361984616982729,0.35678024750151155
317,3.702397706359625,0.37750429065152896,0.4195448993291292
318,3.35848040756666,0.4108719157934653,0.37076835841354394
319,2.7118174779332347,0.3500210001462689,0.29615002213977276
320,2.7318886118630568,0.38755359365716185,0.2930418745692199
321,3.179004445547859,0.42584325800067224,0.34307304134773503
322,2.9707075737830664,0.3290978050290234,0.3281502796647449
323,3.1370699061701695,0.4299615816359644,0.33524561203084885
324,2.737478243207766,0.2805365929474029,0.30332612682703053
325,3.270627390510506,0.38100151539584476,0.35564626017067996
326,3.0681471564289597,0.2617091585668687,0.34434822191122094
327,2.9220696076957715,0.315025902449643,0.31890443263885876
328,3.1145898289978504,0.3235531394057141,0.3403703301705213
329,3.10632497192257,0.2507247737572195,0.3471854377951887
330,2.8694478544510074,0.34715063036040117,0.3057330013408015
331,2.501758605386648,0.20207201624013643,0.2779077515109546
332,2.8155093541368843,0.2872953792803486,0.3046041022675733
333,2.671894119328095,0.3222002952584277,0.2822455113598456
334,2.512152137234807,0.24783916220712626,0.2711752141334323
335,2.683505200656752,0.24634134010200523,0.29100464861322606
336,3.075520089517037,0.2648886592225551,0.334598991026481
337,2.880156269069347,0.26343702793092233,0.31058983190709516
338,2.573531937826839,0.2484974533970681,0.27515200251816874
339,2.765582643676963,0.222570908424173,0.30006037182692025
340,2.7526882373210455,0.22739814799434852,0.2970929446216259
341,2.588591172090835,0.20380558147026037,0.2797402376309037
